MEMBERSCH,E13,FIPS,"Instruction Spending Per Student, 2018",PlaceName
2670,24485000,06027,9170.411985018727,Inyo County | CA
191945,1496154995,06029,7794.70679100784,Kern County | CA
29189,213978997,06031,7330.809448764946,Kings County | CA
9639,70651995,06033,7329.805477746654,Lake County | CA
3864,29789999,06035,7709.627070393375,Lassen County | CA
1453493,12286734955,06037,8453.246733902399,Los Angeles County | CA
31923,241655000,06039,7569.9339034551895,Madera County | CA
33293,340585996,06041,10229.958129336497,Marin County | CA
1880,15037000,06043,7998.404255319149,Mariposa County | CA
13108,115713995,06045,8827.738404028074,Mendocino County | CA
59140,471062999,06047,7965.218109570511,Merced County | CA
1478,12016999,06049,8130.581190798376,Modoc County | CA
1912,18636999,06051,9747.384414225942,Mono County | CA
77548,627114999,06053,8086.797841336978,Monterey County | CA
20200,179875999,06055,8904.752425742574,Napa County | CA
15036,127587999,06057,8485.501396648046,Nevada County | CA
478327,3832665990,06059,8012.648230185626,Orange County | CA
70638,514954998,06061,7290.056315297715,Placer County | CA
2206,17683999,06063,8016.318676337262,Plumas County | CA
428095,3464135993,06065,8091.979567619337,Riverside County | CA
243444,1967288992,06067,8081.074053991883,Sacramento County | CA
11426,85321000,06069,7467.267635217924,San Benito County | CA
403550,3288053980,06071,8147.823020691364,San Bernardino County | CA
504663,4078649974,06073,8081.927888511739,San Diego County | CA
60616,594574994,06075,9808.878744885838,San Francisco County | CA
149946,1200276994,06077,8004.728328865058,San Joaquin County | CA
34509,269656000,06079,7814.0774870323685,San Luis Obispo County | CA
94084,878625997,06081,9338.739817609796,San Mateo County | CA
69133,573903994,06083,8301.447846903795,Santa Barbara County | CA
266229,2434931991,06085,9146.005848348603,Santa Clara County | CA
40702,330202992,06087,8112.696968207951,Santa Cruz County | CA
26501,213837997,06089,8069.053884759066,Shasta County | CA
407,4312999,06091,10597.04914004914,Sierra County | CA
6450,56469999,06093,8755.038604651163,Siskiyou County | CA
65007,472881998,06095,7274.324272770625,Solano County | CA
68753,581891986,06097,8463.514115747677,Sonoma County | CA
110124,894172992,06099,8119.69227416367,Stanislaus County | CA
23519,177997999,06101,7568.26391428207,Sutter County | CA
10907,91801999,06103,8416.796460988357,Tehama County | CA
1502,14991000,06105,9980.69241011984,Trinity County | CA
103926,865550999,06107,8328.53183034082,Tulare County | CA
6100,47736000,06109,7825.573770491803,Tuolumne County | CA
149551,1179308997,06111,7885.664402110317,Ventura County | CA
30414,236386998,06113,7772.308739396331,Yolo County | CA
14532,107496000,06115,7397.19240297275,Yuba County | CA
85392,481493990,08001,5638.63113640622,Adams County | CO
2638,17100998,08003,6482.561789234268,Alamosa County | CO
118316,837581990,08005,7079.194614422394,Arapahoe County | CO
1706,9514000,08007,5576.787807737397,Archuleta County | CO
638,5315000,08009,8330.721003134797,Baca County | CO
2569,8217000,08011,3198.5208252238226,Bent County | CO
63802,427648994,08013,6702.752170778345,Boulder County | CO
2354,15819000,08015,6720.050977060323,Chaffee County | CO
290,3071000,08017,10589.655172413793,Cheyenne County | CO
758,5185998,08019,6841.686015831135,Clear Creek County | CO
1537,9386000,08021,6106.701366297983,Conejos County | CO
510,3359000,08023,6586.274509803921,Costilla County | CO
437,2392000,08025,5473.684210526316,Crowley County | CO
389,2373000,08027,6100.257069408741,Custer County | CO
4996,27824998,08029,5569.455164131305,Delta County | CO
110679,631918993,08031,5709.475085607929,Denver County | CO
238,1812000,08033,7613.44537815126,Dolores County | CO
67589,395853998,08035,5856.78139934013,Douglas County | CO
6872,47669998,08037,6936.844877764843,Eagle County | CO
3273,18886998,08039,5770.546287809349,Elbert County | CO
123874,693427972,08041,5597.849201608085,El Paso County | CO
5030,28768998,08043,5719.482703777336,Fremont County | CO
11851,79137998,08045,6677.74854442663,Garfield County | CO
486,3258000,08047,6703.7037037037035,Gilpin County | CO
1766,12862000,08049,7283.12570781427,Grand County | CO
2073,14038998,08051,6772.30969609262,Gunnison County | CO
80,1003000,08053,12537.5,Hinsdale County | CO
739,5098000,08055,6898.51150202977,Huerfano County | CO
184,1368000,08057,7434.782608695652,Jackson County | CO
84629,492226998,08059,5816.292263881175,Jefferson County | CO
262,1957000,08061,7469.465648854962,Kiowa County | CO
1428,8831000,08063,6184.1736694677875,Kit Carson County | CO
1076,7067998,08065,6568.771375464684,Lake County | CO
7553,52803996,08067,6991.128822984245,La Plata County | CO
47751,287960994,08069,6030.470440409625,Larimer County | CO
2124,12443000,08071,5858.286252354049,Las Animas County | CO
723,7594998,08073,10504.838174273858,Lincoln County | CO
2974,17509998,08075,5887.6926698049765,Logan County | CO
22703,140031998,08077,6167.995331013522,Mesa County | CO
95,1160000,08079,12210.526315789473,Mineral County | CO
2305,12001998,08081,5206.940563991323,Moffat County | CO
3993,20878000,08083,5228.650137741047,Montezuma County | CO
6437,36788998,08085,5715.239707938481,Montrose County | CO
5732,31980998,08087,5579.378576413119,Morgan County | CO
3256,22473998,08089,6902.333538083538,Otero County | CO
535,5342998,08091,9986.91214953271,Ouray County | CO
1607,9919000,08093,6172.370877411326,Park County | CO
929,6896998,08095,7424.109795479009,Phillips County | CO
1668,20788998,08097,12463.428057553956,Pitkin County | CO
2338,14422998,08099,6168.946963216425,Prowers County | CO
26407,140000990,08101,5301.662059302457,Pueblo County | CO
1262,9473998,08103,7507.129952456418,Rio Blanco County | CO
1916,11436000,08105,5968.684759916493,Rio Grande County | CO
3450,24991998,08107,7244.057391304348,Routt County | CO
999,7338000,08109,7345.345345345346,Saguache County | CO
69,791000,08111,11463.768115942028,San Juan County | CO
1114,10268000,08113,9217.235188509874,San Miguel County | CO
684,3899000,08115,5700.292397660819,Sedgwick County | CO
3575,25692998,08117,7186.852587412587,Summit County | CO
2752,17116000,08119,6219.476744186047,Teller County | CO
952,7591000,08121,7973.73949579832,Washington County | CO
44928,246635990,08123,5489.583110754986,Weld County | CO
1865,12620000,08125,6766.756032171582,Yuma County | CO
143206,1828224000,09001,12766.392469589264,Fairfield County | CT
132848,1601146990,09003,12052.473428278936,Hartford County | CT
21161,267806000,09005,12655.640092623222,Litchfield County | CT
30115,247169998,09007,8207.537705462395,Middlesex County | CT
116272,1478465000,09009,12715.572106784093,New Haven County | CT
37066,432487000,09011,11668.024604759079,New London County | CT
18768,224442000,09013,11958.759590792839,Tolland County | CT
15243,173686000,09015,11394.476152988256,Windham County | CT
27490,243031998,10001,8840.742015278283,Kent County | DE
78534,810621994,10003,10321.924185703008,New Castle County | DE
32371,294785000,10005,9106.45330697229,Sussex County | DE
87630,950334983,11001,10844.858872532237,District Of Columbia | DC
31001,160519999,12001,5177.897454920809,Alachua County | FL
5060,24382000,12003,4818.577075098814,Baker County | FL
28125,159739000,12005,5679.608888888889,Bay County | FL
3162,20264000,12007,6408.602150537635,Bradford County | FL
73734,415400000,12009,5633.764613339843,Brevard County | FL
272543,1658709000,12011,6086.045137831461,Broward County | FL
2180,12360000,12013,5669.724770642202,Calhoun County | FL
16008,87748000,12015,5481.509245377311,Charlotte County | FL
15470,83501000,12017,5397.608274078862,Citrus County | FL
38284,205439000,12019,5366.184306760004,Clay County | FL
47436,321878000,12021,6785.521544818282,Collier County | FL
10149,54301000,12023,5350.379347718987,Columbia County | FL
4924,26141000,12027,5308.895207148659,Desoto County | FL
2228,11067000,12029,4967.235188509874,Dixie County | FL
130229,719529000,12031,5525.105775211358,Duval County | FL
39973,204052000,12033,5104.745703349761,Escambia County | FL
12980,67677000,12035,5213.944530046225,Flagler County | FL
1315,9364000,12037,7120.912547528517,Franklin County | FL
5237,29946000,12039,5718.159251479855,Gadsden County | FL
2752,16703000,12041,6069.404069767442,Gilchrist County | FL
1756,11862000,12043,6755.125284738041,Glades County | FL
1956,11920000,12045,6094.069529652352,Gulf County | FL
1610,8523000,12047,5293.788819875776,Hamilton County | FL
5080,27999000,12049,5511.614173228347,Hardee County | FL
7266,40506000,12051,5574.7316267547485,Hendry County | FL
22807,116947000,12053,5127.68009821546,Hernando County | FL
12333,65826000,12055,5337.387496959377,Highlands County | FL
220252,1263903000,12057,5738.44051359352,Hillsborough County | FL
3276,18116000,12059,5529.91452991453,Holmes County | FL
17860,108880000,12061,6096.304591265398,Indian River County | FL
6471,36032000,12063,5568.227476433318,Jackson County | FL
769,6693000,12065,8703.511053315995,Jefferson County | FL
1228,6675000,12067,5435.667752442997,Lafayette County | FL
43941,237891000,12069,5413.873148084932,Lake County | FL
94410,546106000,12071,5784.408431310242,Lee County | FL
37043,185340996,12073,5003.401344383554,Leon County | FL
5508,28381000,12075,5152.687000726217,Levy County | FL
1318,8394000,12077,6368.740515933232,Liberty County | FL
2617,15054000,12079,5752.388230798624,Madison County | FL
49301,308202000,12081,6251.435062169125,Manatee County | FL
42913,242257000,12083,5645.305618344091,Marion County | FL
18613,102159000,12085,5488.58324826734,Martin County | FL
350434,2255342000,12086,6435.853826968844,Miami-Dade County | FL
8578,74961000,12087,8738.750291443226,Monroe County | FL
12118,65558000,12089,5409.968641690048,Nassau County | FL
31855,194373000,12091,6101.805054151625,Okaloosa County | FL
6481,34631000,12093,5343.465514581083,Okeechobee County | FL
214328,1195710998,12095,5578.883757605166,Orange County | FL
68554,381662000,12097,5567.31919362838,Osceola County | FL
196728,1263252998,12099,6421.317748363223,Palm Beach County | FL
75048,387337000,12101,5161.190171623494,Pasco County | FL
100948,601862000,12103,5962.099298648809,Pinellas County | FL
105646,647886999,12105,6132.622143763134,Polk County | FL
10990,61220000,12107,5570.518653321201,Putnam County | FL
42421,213584998,12109,5034.8883336083545,St. Johns County | FL
41409,222281000,12111,5367.939336859137,St. Lucie County | FL
28475,157317000,12113,5524.741000877963,Santa Rosa County | FL
43111,319889000,12115,7420.124794136067,Sarasota County | FL
68269,364339000,12117,5336.814659655188,Seminole County | FL
8836,59822000,12119,6770.258035310095,Sumter County | FL
5959,33147000,12121,5562.5104883369695,Suwannee County | FL
2782,15238000,12123,5477.354421279655,Taylor County | FL
2347,12822000,12125,5463.144439710269,Union County | FL
63223,338322000,12127,5351.248754408996,Volusia County | FL
5057,24462000,12129,4837.255289697449,Wakulla County | FL
9824,58728000,12131,5978.013029315961,Walton County | FL
3445,19827998,12133,5755.587227866473,Washington County | FL
3585,24277000,13001,6771.827057182706,Appling County | GA
1693,11570000,13003,6834.022445363261,Atkinson County | GA
2141,14109000,13005,6589.911256422232,Bacon County | GA
281,2767000,13007,9846.97508896797,Baker County | GA
5137,32186000,13009,6265.524625267666,Baldwin County | GA
2750,19607000,13011,7129.818181818182,Banks County | GA
14057,87695000,13013,6238.528846837874,Barrow County | GA
17972,113860000,13015,6335.410638771422,Bartow County | GA
3125,21838000,13017,6988.16,Ben Hill County | GA
3161,20067000,13019,6348.307497627333,Berrien County | GA
24403,155620998,13021,6377.125681268696,Bibb County | GA
2568,16407000,13023,6389.018691588785,Bleckley County | GA
3455,21457000,13025,6210.41968162084,Brantley County | GA
2168,13753000,13027,6343.634686346863,Brooks County | GA
9634,54027000,13029,5607.951006850737,Bryan County | GA
10818,75604000,13031,6988.722499537807,Bulloch County | GA
4158,34527000,13033,8303.751803751804,Burke County | GA
3481,21842000,13035,6274.633725940822,Butts County | GA
1139,6640000,13037,5829.675153643547,Calhoun County | GA
9350,57573000,13039,6157.540106951872,Camden County | GA
3124,15285000,13043,4892.765685019206,Candler County | GA
20356,126078000,13045,6193.652977009236,Carroll County | GA
10753,75762000,13047,7045.661675811401,Catoosa County | GA
1721,10712000,13049,6224.2882045322485,Charlton County | GA
37576,257326000,13051,6848.147753885459,Chatham County | GA
918,4932000,13053,5372.549019607844,Chattahoochee County | GA
4113,27608000,13055,6712.375395088743,Chattooga County | GA
43238,288271000,13057,6667.075257875017,Cherokee County | GA
13509,113112000,13059,8373.084610259826,Clarke County | GA
202,1796000,13061,8891.089108910892,Clay County | GA
67042,396229000,13063,5910.160794725694,Clayton County | GA
1352,9439000,13065,6981.508875739645,Clinch County | GA
121120,872427000,13067,7202.997027741083,Cobb County | GA
7724,48168000,13069,6236.147074054894,Coffee County | GA
9578,60822000,13071,6350.177490081436,Colquitt County | GA
28223,172188000,13073,6100.981469014633,Columbia County | GA
3132,21495000,13075,6863.0268199233715,Cook County | GA
23918,157025000,13077,6565.139225687766,Coweta County | GA
1731,10899000,13079,6296.360485268631,Crawford County | GA
3951,25904000,13081,6556.314856998229,Crisp County | GA
2178,14719000,13083,6758.034894398531,Dade County | GA
3590,26918000,13085,7498.050139275766,Dawson County | GA
5068,31615000,13087,6238.161010260458,Decatur County | GA
106063,818848996,13089,7720.401987497997,Dekalb County | GA
3080,22382000,13091,7266.883116883117,Dodge County | GA
1233,7894000,13093,6402.270884022709,Dooly County | GA
14133,88946000,13095,6293.497488148306,Dougherty County | GA
26555,174435000,13097,6568.819431368857,Douglas County | GA
2015,14428000,13099,7160.29776674938,Early County | GA
873,5662000,13101,6485.681557846507,Echols County | GA
12735,82398000,13103,6470.20023557126,Effingham County | GA
3047,20295000,13105,6660.649819494585,Elbert County | GA
4284,27180000,13107,6344.53781512605,Emanuel County | GA
1897,10038000,13109,5291.512915129151,Evans County | GA
2991,22817000,13111,7628.552323637579,Fannin County | GA
20731,153928000,13113,7425.015677005451,Fayette County | GA
16239,117147998,13115,7213.990886138309,Floyd County | GA
49346,337729000,13117,6844.100838973777,Forsyth County | GA
3609,26226000,13119,7266.832917705736,Franklin County | GA
149470,1149665992,13121,7691.616993376598,Fulton County | GA
4191,29864000,13123,7125.745645430685,Gilmer County | GA
572,3838000,13125,6709.79020979021,Glascock County | GA
13290,93823000,13127,7059.66892400301,Glynn County | GA
10773,65211000,13129,6053.188526872737,Gordon County | GA
4669,28931000,13131,6196.401799100449,Grady County | GA
2601,22940000,13133,8819.684736639754,Greene County | GA
189728,1213786998,13135,6397.511163349637,Gwinnett County | GA
6928,50385000,13137,7272.661662817552,Habersham County | GA
35099,230529000,13139,6567.96489928488,Hall County | GA
838,6525000,13141,7786.396181384248,Hancock County | GA
5656,38861000,13143,6870.756718528995,Haralson County | GA
5448,34515000,13145,6335.352422907489,Harris County | GA
3564,22865000,13147,6415.544332210999,Hart County | GA
2109,13856000,13149,6569.938359412044,Heard County | GA
42621,279556000,13151,6559.114051758523,Henry County | GA
29767,197966000,13153,6650.519031141868,Houston County | GA
1719,12458000,13155,7247.2367655613725,Irwin County | GA
13474,88936000,13157,6600.564049280095,Jackson County | GA
2380,14911000,13159,6265.126050420168,Jasper County | GA
3099,18120000,13161,5847.047434656341,Jeff Davis County | GA
2485,16157000,13163,6501.810865191147,Jefferson County | GA
1163,8584000,13165,7380.911435941531,Jenkins County | GA
1122,7252000,13167,6463.458110516934,Johnson County | GA
5301,34440000,13169,6496.887379739672,Jones County | GA
2675,16300000,13171,6093.457943925234,Lamar County | GA
1725,11084000,13173,6425.507246376812,Lanier County | GA
8957,56130000,13175,6266.607122920621,Laurens County | GA
6499,37244000,13177,5730.7278042775815,Lee County | GA
10111,67682000,13179,6693.897735139946,Liberty County | GA
1138,8130000,13181,7144.112478031634,Lincoln County | GA
3794,20679000,13183,5450.44807590933,Long County | GA
19642,117298000,13185,5971.795132878526,Lowndes County | GA
3854,25586000,13187,6638.816813700052,Lumpkin County | GA
3807,24218000,13189,6361.439453638035,Mcduffie County | GA
1323,8404000,13191,6352.229780801209,Mcintosh County | GA
1280,7948000,13193,6209.375,Macon County | GA
6678,42973000,13195,6435.010482180293,Madison County | GA
1351,8452000,13197,6256.106587712806,Marion County | GA
2567,16251000,13199,6330.736268017141,Meriwether County | GA
922,5747000,13201,6233.188720173536,Miller County | GA
3686,24334000,13205,6601.7362995116655,Mitchell County | GA
4053,27766000,13207,6850.727855909203,Monroe County | GA
892,5643000,13209,6326.233183856502,Montgomery County | GA
3081,24688000,13211,8012.982797792924,Morgan County | GA
7266,40869000,13213,5624.690338563171,Murray County | GA
31859,200130000,13215,6281.741423145736,Muscogee County | GA
19734,130907000,13217,6633.576568359177,Newton County | GA
8019,54168000,13219,6754.956977179199,Oconee County | GA
2102,15057000,13221,7163.177925784967,Oglethorpe County | GA
29962,194158000,13223,6480.141512582604,Paulding County | GA
3586,20253000,13225,5647.796988287786,Peach County | GA
4328,30529000,13227,7053.835489833641,Pickens County | GA
3622,23095000,13229,6376.311430149089,Pierce County | GA
3286,18554000,13231,5646.37857577602,Pike County | GA
7908,49678000,13233,6281.99291856348,Polk County | GA
1346,8172000,13235,6071.322436849926,Pulaski County | GA
2949,22671000,13237,7687.690742624619,Putnam County | GA
318,2696000,13239,8477.987421383648,Quitman County | GA
2235,18359000,13241,8214.317673378077,Rabun County | GA
1179,7964000,13243,6754.877014418999,Randolph County | GA
31665,179947000,13245,5682.835938733618,Richmond County | GA
16775,115689000,13247,6896.5126676602085,Rockdale County | GA
1304,8526000,13249,6538.3435582822085,Schley County | GA
2307,14581000,13251,6320.329432162982,Screven County | GA
1457,9717000,13253,6669.183253260124,Seminole County | GA
10350,66305000,13255,6406.280193236715,Spalding County | GA
3933,25941000,13257,6595.728451563692,Stephens County | GA
